word,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
nursery,nursery,nursery,n,NA,FALSE,NA,NA,NA
paid,pay,pay,v,NA,FALSE,NA,NA,NA
paid,pay,pay,part,NA,FALSE,NA,NA,NA
paid,paid,NA,NA,NA,FALSE,NA,NA,NA
photocopied,photocopied,NA,NA,NA,FALSE,NA,NA,NA
photocopied,photocopy,NA,NA,NA,FALSE,NA,NA,NA
photocopying,photocopying,NA,NA,NA,FALSE,NA,NA,NA
photocopying,photocopy,NA,NA,NA,FALSE,NA,NA,NA
picks,pick,pick,v,NA,TRUE,28,action_words,verbs
picks,pick,pick,part,NA,TRUE,28,action_words,verbs
picks,pick,pick,n,NA,TRUE,28,action_words,verbs
recorder,recorder,NA,NA,NA,FALSE,NA,NA,NA
rectangular,rectangular,rectangular,adj,NA,FALSE,NA,NA,NA
rests,rest,rest,part,NA,FALSE,NA,NA,NA
rests,rest,rest,n,NA,FALSE,NA,NA,NA
rests,rest,rest,v,NA,FALSE,NA,NA,NA
scattered,scatter,scatter,part,NA,FALSE,NA,NA,NA
scattered,scattered,NA,NA,NA,FALSE,NA,NA,NA
schools,school,school,n,NA,TRUE,23,places,other
screwed,screw,screw,n,NA,FALSE,NA,NA,NA
screwed,screw,screw,v,NA,FALSE,NA,NA,NA
screwed,screw,screw,part,NA,FALSE,NA,NA,NA
screwed,screwed,NA,NA,NA,FALSE,NA,NA,NA
sevens,seven,seven,det,num,FALSE,NA,NA,NA
seventh,seventh,seventh,adj,NA,FALSE,NA,NA,NA
stayed,stay,stay,n,NA,TRUE,26,action_words,verbs
stayed,stay,stay,cop,NA,TRUE,26,action_words,verbs
stayed,stay,stay,part,NA,TRUE,26,action_words,verbs
strange,strange,strange,adj,NA,FALSE,NA,NA,NA
stroll,stroll,stroll,n,NA,FALSE,NA,NA,NA
stroll,stroll,stroll,part,NA,FALSE,NA,NA,NA
stroll,stroll,stroll,v,NA,FALSE,NA,NA,NA
strolled,stroll,stroll,n,NA,FALSE,NA,NA,NA
strolled,stroll,stroll,part,NA,FALSE,NA,NA,NA
strolled,stroll,stroll,v,NA,FALSE,NA,NA,NA
taller,tall,tall,adj,NA,FALSE,NA,NA,NA
teachers,teacher,NA,NA,NA,TRUE,28,people,other
teachers,teachers,NA,NA,NA,FALSE,NA,NA,NA
tenth,tenth,tenth,adj,NA,FALSE,NA,NA,NA
undid,undo,un+do,v,un,FALSE,NA,NA,NA
undid,undo,un+do,part,un,FALSE,NA,NA,NA
undid,undo,un+do,n,un,FALSE,NA,NA,NA
para,para,para,n,prop,FALSE,NA,NA,NA
ankles,ankle,ankle,n,NA,TRUE,30,body_parts,nouns
changes,change,change,n,NA,FALSE,NA,NA,NA
changes,change,change,v,NA,FALSE,NA,NA,NA
changes,change,change,part,NA,FALSE,NA,NA,NA
coop,co op,NA,NA,NA,FALSE,NA,NA,NA
coop,coop,coop,n,NA,FALSE,NA,NA,NA
daytime,daytime,NA,NA,NA,FALSE,NA,NA,NA
den,den,den,n,NA,FALSE,NA,NA,NA
eczema,eczema,eczema,n,NA,FALSE,NA,NA,NA
strangers,stranger,stranger,n,NA,FALSE,NA,NA,NA
voila,voila,voila,co,NA,FALSE,NA,NA,NA
whether,whether,whether,conj,NA,FALSE,NA,NA,NA
yodeling,yodel,yodel,n,prop,FALSE,NA,NA,NA
yodeling,yodel,yodel,part,NA,FALSE,NA,NA,NA
yodeling,yodel,yodel,sing,NA,FALSE,NA,NA,NA
yodeling,yodeling,NA,NA,NA,FALSE,NA,NA,NA
bridget,bridget,bridget,n,prop,FALSE,NA,NA,NA
pikes,pike,NA,NA,NA,FALSE,NA,NA,NA
pikes,pikes,pikes,n,prop,FALSE,NA,NA,NA
veena,veena,veena,n,prop,FALSE,NA,NA,NA
conversation,conversation,conversation,n,NA,FALSE,NA,NA,NA
evening,evening,evening,n,NA,FALSE,NA,NA,NA
evening,even,even,adv,NA,FALSE,NA,NA,NA
evening,even,even,adj,NA,FALSE,NA,NA,NA
evening,even,even,v,NA,FALSE,NA,NA,NA
fluff,fluff,fluff,v,NA,FALSE,NA,NA,NA
fluff,fluff,fluff,adj,NA,FALSE,NA,NA,NA
milky,milky,NA,NA,NA,FALSE,NA,NA,NA
pretended,pretend,pretend,adj,NA,TRUE,30,action_words,verbs
pretended,pretend,pretend,v,NA,TRUE,30,action_words,verbs
pretended,pretend,pretend,part,NA,TRUE,30,action_words,verbs
pretended,pretend,pretend,n,gerund,TRUE,30,action_words,verbs
pretended,pretended,NA,NA,NA,FALSE,NA,NA,NA
promptly,promptly,NA,NA,NA,FALSE,NA,NA,NA
scream,scream,scream,n,NA,FALSE,NA,NA,NA
scream,scream,scream,part,NA,FALSE,NA,NA,NA
tone,tone,tone,n,NA,FALSE,NA,NA,NA
valve,valve,valve,n,NA,FALSE,NA,NA,NA
bibby,bibby,bibby,n,prop,FALSE,NA,NA,NA
answer,answer,answer,part,NA,FALSE,NA,NA,NA
answer,answer,answer,v,NA,FALSE,NA,NA,NA
breathing,breathing,NA,NA,NA,FALSE,NA,NA,NA
breathing,breathe,breathe,v,NA,FALSE,NA,NA,NA
breathing,breathe,breathe,part,NA,FALSE,NA,NA,NA
calls,call,call,part,NA,FALSE,NA,NA,NA
calls,call,call,v,NA,FALSE,NA,NA,NA
calls,call,call,n,NA,FALSE,NA,NA,NA
certain,certain,certain,adj,NA,FALSE,NA,NA,NA
combining,combine,combine,part,NA,FALSE,NA,NA,NA
combining,combining,NA,NA,NA,FALSE,NA,NA,NA
guests,guest,guest,n,NA,FALSE,NA,NA,NA
halfway,halfway,NA,NA,NA,FALSE,NA,NA,NA
handles,handle,handle,n,NA,FALSE,NA,NA,NA
handles,handle,handle,part,NA,FALSE,NA,NA,NA
inhale,inhale,inhale,v,NA,FALSE,NA,NA,NA
lamps,lamp,lamp,n,NA,TRUE,28,household,nouns
lean,lean,lean,part,NA,FALSE,NA,NA,NA
lean,lean,lean,v,NA,FALSE,NA,NA,NA
lines,line,line,n,NA,FALSE,NA,NA,NA
lines,line,line,v,NA,FALSE,NA,NA,NA
lines,line,line,part,NA,FALSE,NA,NA,NA
paintings,painting,NA,NA,NA,FALSE,NA,NA,NA
pronounce,pronounce,pronounce,v,NA,FALSE,NA,NA,NA
splendid,splendid,splendid,adj,NA,FALSE,NA,NA,NA
title,title,title,n,NA,FALSE,NA,NA,NA
unusual,unusual,un+usual,adj,un,FALSE,NA,NA,NA
wallaby,wallaby,wallaby,n,NA,FALSE,NA,NA,NA
kingston,kingston,kingston,n,prop,FALSE,NA,NA,NA
matilda,matilda,matilda,n,prop,FALSE,NA,NA,NA
zanes,zanes,zanes,n,prop,FALSE,NA,NA,NA
accidentally,accidentally,NA,NA,NA,FALSE,NA,NA,NA
act,act,act,part,NA,FALSE,NA,NA,NA
act,act,act,v,NA,FALSE,NA,NA,NA
anyway,anyway,anyway,adv,NA,FALSE,NA,NA,NA
asking,ask,ask,v,NA,FALSE,NA,NA,NA
asking,ask,ask,part,NA,FALSE,NA,NA,NA
asking,ask,ask,n,gerund,FALSE,NA,NA,NA
asking,asking,NA,NA,NA,FALSE,NA,NA,NA
cafe,cafe,cafe,n,NA,FALSE,NA,NA,NA
cushioning,cushioning,NA,NA,NA,FALSE,NA,NA,NA
cushioning,cushion,cushion,n,NA,FALSE,NA,NA,NA
cushioning,cushion,cushion,part,NA,FALSE,NA,NA,NA
decides,decide,decide,v,NA,FALSE,NA,NA,NA
decides,decide,decide,part,NA,FALSE,NA,NA,NA
differently,differently,NA,NA,NA,FALSE,NA,NA,NA
ices,ice,ice,n,NA,TRUE,23,food_drink,nouns
ices,ice,ice,part,NA,TRUE,23,food_drink,nouns
ices,ice,ice,v,NA,TRUE,23,food_drink,nouns
ices,ice,ice,adj,NA,TRUE,23,food_drink,nouns
ices,ices,NA,NA,NA,FALSE,NA,NA,NA
icy,icy,NA,NA,NA,FALSE,NA,NA,NA
jigsaw,jigsaw,NA,NA,NA,FALSE,NA,NA,NA
ladies,lady,lady,n,NA,TRUE,27,people,other
ladies,ladies,NA,NA,NA,FALSE,NA,NA,NA
livingroom,living room,NA,NA,NA,TRUE,27,furniture_rooms,nouns
rows,row,row,part,NA,FALSE,NA,NA,NA
rows,row,row,n,NA,FALSE,NA,NA,NA
situation,situation,situation,n,NA,FALSE,NA,NA,NA
taped,taped,NA,NA,NA,FALSE,NA,NA,NA
taped,tape,tape,n,NA,TRUE,26,household,nouns
taped,tape,tape,part,NA,TRUE,26,household,nouns
taped,tape,tape,v,NA,TRUE,26,household,nouns
waltzing,waltze,NA,NA,NA,FALSE,NA,NA,NA
waltzing,waltzing,NA,NA,NA,FALSE,NA,NA,NA
washable,washable,NA,NA,NA,FALSE,NA,NA,NA
wiped,wipe,wipe,n,NA,TRUE,26,action_words,verbs
wiped,wipe,wipe,v,NA,TRUE,26,action_words,verbs
wiped,wipe,wipe,part,NA,TRUE,26,action_words,verbs
woodland,woodland,woodland,n,NA,FALSE,NA,NA,NA
wringing,wring,wring,part,NA,FALSE,NA,NA,NA
wringing,wringing,NA,NA,NA,FALSE,NA,NA,NA
although,although,although,conj,NA,FALSE,NA,NA,NA
amazed,amazed,NA,NA,NA,FALSE,NA,NA,NA
amazed,amaze,amaze,part,NA,FALSE,NA,NA,NA
finishing,finish,finish,part,NA,TRUE,28,action_words,verbs
finishing,finish,finish,v,NA,TRUE,28,action_words,verbs
finishing,finishing,NA,NA,NA,FALSE,NA,NA,NA
fluid,fluid,fluid,adj,NA,FALSE,NA,NA,NA
fluid,fluid,fluid,n,NA,FALSE,NA,NA,NA
forms,form,form,v,NA,FALSE,NA,NA,NA
foxes,fox,fox,n,NA,FALSE,NA,NA,NA
hammers,hammer,hammer,n,NA,TRUE,26,household,nouns
injured,injure,injure,part,NA,FALSE,NA,NA,NA
injured,injured,NA,NA,NA,FALSE,NA,NA,NA
injury,injury,injury,n,NA,FALSE,NA,NA,NA
invisible,invisible,in+visible,adj,in,FALSE,NA,NA,NA
patience,patience,patience,n,NA,FALSE,NA,NA,NA
piss,piss,piss,n,NA,FALSE,NA,NA,NA
problems,problem,problem,n,NA,FALSE,NA,NA,NA
problems,problems,NA,NA,NA,FALSE,NA,NA,NA
protecting,protect,protect,v,NA,FALSE,NA,NA,NA
protecting,protect,protect,n,gerund,FALSE,NA,NA,NA
protecting,protect,protect,part,NA,FALSE,NA,NA,NA
protecting,protecting,NA,NA,NA,FALSE,NA,NA,NA
puppets,puppet,puppet,n,NA,FALSE,NA,NA,NA
puss,puss,puss,n,NA,FALSE,NA,NA,NA
rubbed,rub,rub,v,NA,FALSE,NA,NA,NA
rubbed,rub,rub,part,NA,FALSE,NA,NA,NA
rubbed,rub,rub,n,NA,FALSE,NA,NA,NA
scam,scam,scam,n,NA,FALSE,NA,NA,NA
scam,scam,scam,v,NA,FALSE,NA,NA,NA
scammed,scam,scam,n,NA,FALSE,NA,NA,NA
scammed,scam,scam,v,NA,FALSE,NA,NA,NA
scammed,scammed,NA,NA,NA,FALSE,NA,NA,NA
speakers,speaker,NA,NA,NA,FALSE,NA,NA,NA
spits,spit,spit,n,NA,FALSE,NA,NA,NA
spits,spit,spit,part,NA,FALSE,NA,NA,NA
spits,spit,spit,v,NA,FALSE,NA,NA,NA
suddenly,suddenly,NA,NA,NA,FALSE,NA,NA,NA
awhile,awhile,awhile,adv,NA,FALSE,NA,NA,NA
babysitter,baby sitter,NA,NA,NA,FALSE,NA,NA,NA
bellies,belly,belly,n,NA,FALSE,NA,NA,NA
concert,concert,concert,n,NA,FALSE,NA,NA,NA
curl,curl,curl,adj,NA,FALSE,NA,NA,NA
curl,curl,curl,part,NA,FALSE,NA,NA,NA
curl,curl,curl,n,NA,FALSE,NA,NA,NA
curl,curl,curl,v,NA,FALSE,NA,NA,NA
father,father,father,n,NA,FALSE,NA,NA,NA
figure,figure,figure,v,NA,FALSE,NA,NA,NA
fluids,fluid,fluid,adj,NA,FALSE,NA,NA,NA
fluids,fluid,fluid,n,NA,FALSE,NA,NA,NA
handling,handling,NA,NA,NA,FALSE,NA,NA,NA
handling,handle,handle,n,NA,FALSE,NA,NA,NA
handling,handle,handle,part,NA,FALSE,NA,NA,NA
hours,hour,hour,n,NA,FALSE,NA,NA,NA
imagine,imagine,imagine,v,NA,FALSE,NA,NA,NA
licked,lick,lick,v,NA,TRUE,27,action_words,verbs
licked,lick,lick,part,NA,TRUE,27,action_words,verbs
licked,lick,lick,n,gerund,TRUE,27,action_words,verbs
lifted,lift,lift,v,NA,FALSE,NA,NA,NA
lifted,lift,lift,n,NA,FALSE,NA,NA,NA
milked,milk,milk,n,NA,TRUE,18,food_drink,nouns
milked,milk,milk,v,NA,TRUE,18,food_drink,nouns
milked,milk,milk,adj,NA,TRUE,18,food_drink,nouns
milked,milk,milk,part,NA,TRUE,18,food_drink,nouns
milking,milking,NA,NA,NA,FALSE,NA,NA,NA
milking,milk,milk,n,NA,TRUE,18,food_drink,nouns
milking,milk,milk,v,NA,TRUE,18,food_drink,nouns
milking,milk,milk,adj,NA,TRUE,18,food_drink,nouns
milking,milk,milk,part,NA,TRUE,18,food_drink,nouns
mooing,moo,moo,on,NA,TRUE,16,sounds,other
mooing,moo,moo,v,NA,TRUE,16,sounds,other
mooing,moo,moo,n,prop,TRUE,16,sounds,other
mooing,moo,moo,sing,NA,TRUE,16,sounds,other
mooing,moo,moo,part,NA,TRUE,16,sounds,other
mooing,mooing,NA,NA,NA,FALSE,NA,NA,NA
psst,psst,psst,co,NA,FALSE,NA,NA,NA
receipt,receipt,receipt,n,NA,FALSE,NA,NA,NA
roosters,rooster,rooster,n,NA,TRUE,27,animals,nouns
rounds,round,round,adv,NA,FALSE,NA,NA,NA
rounds,round,round,adj,NA,FALSE,NA,NA,NA
rounds,round,round,n,NA,FALSE,NA,NA,NA
softer,soft,soft,adj,NA,TRUE,26,descriptive_words,adjectives
stall,stall,stall,n,NA,FALSE,NA,NA,NA
udders,udder,udder,n,NA,FALSE,NA,NA,NA
warmed,warm,warm,adj,NA,FALSE,NA,NA,NA
warmed,warm,warm,v,NA,FALSE,NA,NA,NA
warmed,warm,warm,part,NA,FALSE,NA,NA,NA
warmed,warmed,NA,NA,NA,FALSE,NA,NA,NA
willow,willow,willow,n,NA,FALSE,NA,NA,NA
victoria,victoria,victoria,n,prop,FALSE,NA,NA,NA
anxious,anxious,anxious,adj,NA,FALSE,NA,NA,NA
arrive,arrive,arrive,v,NA,FALSE,NA,NA,NA
birth,birth,birth,n,NA,FALSE,NA,NA,NA
carrier,carrier,NA,NA,NA,FALSE,NA,NA,NA
cattle,cattle,cattle,n,NA,FALSE,NA,NA,NA
covering,cover,cover,v,NA,FALSE,NA,NA,NA
covering,cover,cover,part,NA,FALSE,NA,NA,NA
covering,cover,cover,n,NA,FALSE,NA,NA,NA
covering,covering,NA,NA,NA,FALSE,NA,NA,NA
creaking,creaking,NA,NA,NA,FALSE,NA,NA,NA
creaking,creak,creak,n,NA,FALSE,NA,NA,NA
creaking,creak,creak,part,NA,FALSE,NA,NA,NA
flu,flu,flu,n,NA,FALSE,NA,NA,NA
fluffy,fluffy,NA,NA,NA,FALSE,NA,NA,NA
hearth,hearth,hearth,n,NA,FALSE,NA,NA,NA
laddy,laddy,NA,NA,NA,FALSE,NA,NA,NA
measles,measles,measles,n,pt,FALSE,NA,NA,NA
molasses,molasses,molasses,n,NA,FALSE,NA,NA,NA
pediatric,pediatric,pediatric,adj,NA,FALSE,NA,NA,NA
physical,physical,physical,adj,NA,FALSE,NA,NA,NA
rash,rash,rash,n,NA,FALSE,NA,NA,NA
rod,rod,rod,n,NA,FALSE,NA,NA,NA
stoop,stoop,stoop,n,NA,FALSE,NA,NA,NA
stretcher,stretcher,NA,NA,NA,FALSE,NA,NA,NA
temperature,temperature,temperature,n,NA,FALSE,NA,NA,NA
therapist,therapist,therapist,n,NA,FALSE,NA,NA,NA
concord,concord,concord,n,prop,FALSE,NA,NA,NA
concrete,concrete,concrete,n,prop,FALSE,NA,NA,NA
lorry,lorry,lorry,n,prop,FALSE,NA,NA,NA
puffy,puffy,puffy,n,prop,FALSE,NA,NA,NA
tig,tig,tig,n,prop,FALSE,NA,NA,NA
adults,adult,adult,n,NA,FALSE,NA,NA,NA
boiled,boiled,NA,NA,NA,FALSE,NA,NA,NA
boiled,boil,boil,v,NA,FALSE,NA,NA,NA
chimes,chime,chime,n,NA,FALSE,NA,NA,NA
creamy,creamy,NA,NA,NA,FALSE,NA,NA,NA
decorating,decorate,decorate,v,NA,FALSE,NA,NA,NA
decorating,decorate,decorate,part,NA,FALSE,NA,NA,NA
decorating,decorating,NA,NA,NA,FALSE,NA,NA,NA
directions,direction,direction,n,NA,FALSE,NA,NA,NA
dirties,dirty,dirty,v,NA,TRUE,22,descriptive_words,adjectives
distance,distance,distance,n,NA,FALSE,NA,NA,NA
fireflies,firefly,NA,NA,NA,FALSE,NA,NA,NA
juniper,juniper,juniper,n,NA,FALSE,NA,NA,NA
juniper,juniper,juniper,sing,NA,FALSE,NA,NA,NA
law,law,law,n,NA,FALSE,NA,NA,NA
nerd,nerd,nerd,n,NA,FALSE,NA,NA,NA
pricked,prick,prick,v,NA,FALSE,NA,NA,NA
pricked,pricked,NA,NA,NA,FALSE,NA,NA,NA
prickle,prickle,prickle,adj,NA,FALSE,NA,NA,NA
prickle,prickle,prickle,n,NA,FALSE,NA,NA,NA
sleet,sleet,sleet,n,NA,FALSE,NA,NA,NA
sold,sell,sell,v,NA,FALSE,NA,NA,NA
sold,sell,sell,part,NA,FALSE,NA,NA,NA
sold,sold,NA,NA,NA,FALSE,NA,NA,NA
struck,strike,strike,v,NA,FALSE,NA,NA,NA
struck,struck,NA,NA,NA,FALSE,NA,NA,NA
tahini,tahini,tahini,n,NA,FALSE,NA,NA,NA
thistle,thistle,thistle,n,NA,FALSE,NA,NA,NA
claire,claire,claire,n,prop,FALSE,NA,NA,NA
delphinium,delphinium,delphinium,n,prop,FALSE,NA,NA,NA
canoe,canoe,canoe,n,NA,FALSE,NA,NA,NA
chow,chow,chow,n,NA,FALSE,NA,NA,NA
halves,half,half,n,NA,FALSE,NA,NA,NA
halves,halve,NA,NA,NA,FALSE,NA,NA,NA
hyacinth,hyacinth,hyacinth,n,NA,FALSE,NA,NA,NA
juvenile,juvenile,juvenile,adj,NA,FALSE,NA,NA,NA
moldy,moldy,NA,NA,NA,FALSE,NA,NA,NA
packet,packet,packet,n,NA,FALSE,NA,NA,NA
protein,protein,protein,n,NA,FALSE,NA,NA,NA
bornean,bornean,bornean,n,prop,FALSE,NA,NA,NA
earthly,earthly,earthly,n,prop,FALSE,NA,NA,NA
june,june,june,n,prop,FALSE,NA,NA,NA
vera,vera,vera,n,prop,FALSE,NA,NA,NA
amount,amount,amount,n,NA,FALSE,NA,NA,NA
becomes,become,become,cop,NA,FALSE,NA,NA,NA
born,born,born,adj,NA,FALSE,NA,NA,NA
connected,connect,connect,v,NA,FALSE,NA,NA,NA
connected,connect,connect,part,NA,FALSE,NA,NA,NA
connected,connected,NA,NA,NA,FALSE,NA,NA,NA
connects,connect,connect,v,NA,FALSE,NA,NA,NA
connects,connect,connect,part,NA,FALSE,NA,NA,NA
danger,danger,danger,n,NA,FALSE,NA,NA,NA
hummingbird,hummingbird,NA,NA,NA,FALSE,NA,NA,NA
involved,involved,NA,NA,NA,FALSE,NA,NA,NA
involved,involve,involve,part,NA,FALSE,NA,NA,NA
killing,kill,kill,v,NA,FALSE,NA,NA,NA
killing,kill,kill,part,NA,FALSE,NA,NA,NA
killing,killing,NA,NA,NA,FALSE,NA,NA,NA
laundromat,laundromat,laundromat,n,NA,FALSE,NA,NA,NA
lied,lie,lie,part,NA,FALSE,NA,NA,NA
lied,lie,lie,v,NA,FALSE,NA,NA,NA
lied,lie,lie,n,NA,FALSE,NA,NA,NA
lousy,lousy,NA,NA,NA,FALSE,NA,NA,NA
medicines,medicine,medicine,n,NA,TRUE,24,household,nouns
paperbacks,paperback,paperback,n,NA,FALSE,NA,NA,NA
rare,rare,rare,adj,NA,FALSE,NA,NA,NA
repellent,repellent,repellent,n,NA,FALSE,NA,NA,NA
screen,screen,screen,n,NA,FALSE,NA,NA,NA
spends,spend,spend,v,NA,FALSE,NA,NA,NA
wanders,wander,wander,part,NA,FALSE,NA,NA,NA
wanders,wander,wander,v,NA,FALSE,NA,NA,NA
emmy,emmy,emmy,n,prop,FALSE,NA,NA,NA
emmy,emmy ,NA,NA,NA,FALSE,NA,NA,NA
chives,chives,NA,NA,NA,FALSE,NA,NA,NA
chives,chive,chive,n,NA,FALSE,NA,NA,NA
energy,energy,energy,n,NA,FALSE,NA,NA,NA
enjoys,enjoy,enjoy,v,NA,FALSE,NA,NA,NA
gussy,gussy,gussy,v,NA,FALSE,NA,NA,NA
mold,mold,mold,adj,NA,FALSE,NA,NA,NA
mold,mold,mold,v,NA,FALSE,NA,NA,NA
otherwise,otherwise,otherwise,adv,NA,FALSE,NA,NA,NA
pennies,penny,penny,n,NA,TRUE,26,household,nouns
pretender,pretender,NA,NA,NA,FALSE,NA,NA,NA
repairing,repair,repair,part,NA,FALSE,NA,NA,NA
repairing,repairing,NA,NA,NA,FALSE,NA,NA,NA
signed,sign,sign,n,NA,FALSE,NA,NA,NA
signed,sign,sign,v,NA,FALSE,NA,NA,NA
signed,sign,sign,part,NA,FALSE,NA,NA,NA
signed,signed,NA,NA,NA,FALSE,NA,NA,NA
swatted,swat,swat,n,NA,FALSE,NA,NA,NA
swatted,swat,swat,v,NA,FALSE,NA,NA,NA
swatted,swatted,NA,NA,NA,FALSE,NA,NA,NA
swatter,swatter,NA,NA,NA,FALSE,NA,NA,NA
tapes,tape,tape,n,NA,TRUE,26,household,nouns
tapes,tape,tape,part,NA,TRUE,26,household,nouns
tapes,tape,tape,v,NA,TRUE,26,household,nouns
ella,ella,ella,n,prop,FALSE,NA,NA,NA
barefoot,barefoot,barefoot,adj,NA,FALSE,NA,NA,NA
britches,britches,britches,n,pt,FALSE,NA,NA,NA
buck,buck,buck,on,NA,FALSE,NA,NA,NA
buck,buck,buck,n,prop,FALSE,NA,NA,NA
collie,collie,collie,n,NA,FALSE,NA,NA,NA
disaster,disaster,disaster,n,NA,FALSE,NA,NA,NA
drips,drip,drip,part,NA,FALSE,NA,NA,NA
drips,drip,drip,v,NA,FALSE,NA,NA,NA
drips,drip,drip,n,NA,FALSE,NA,NA,NA
edible,edible,edible,adj,NA,FALSE,NA,NA,NA
enemies,enemy,enemy,n,NA,FALSE,NA,NA,NA
enemy,enemy,enemy,n,NA,FALSE,NA,NA,NA
fours,four,four,det,num,FALSE,NA,NA,NA
hares,hare,hare,n,NA,FALSE,NA,NA,NA
hears,hear,hear,v,NA,TRUE,27,action_words,verbs
hears,hear,hear,n,gerund,TRUE,27,action_words,verbs
herbal,herbal,herbal,n,NA,FALSE,NA,NA,NA
humans,human,human,adj,NA,FALSE,NA,NA,NA
humans,human,human,n,NA,FALSE,NA,NA,NA
infections,infection,infection,n,NA,FALSE,NA,NA,NA
jobs,job,job,n,NA,FALSE,NA,NA,NA
jobs,jobs,NA,NA,NA,FALSE,NA,NA,NA
longest,long,long,adj,NA,TRUE,29,descriptive_words,adjectives
longest,long,long,adv,NA,TRUE,29,descriptive_words,adjectives
longest,long,long,n,prop,TRUE,29,descriptive_words,adjectives
major,major,major,n,NA,FALSE,NA,NA,NA
major,major,major,adj,NA,FALSE,NA,NA,NA
months,month,month,n,NA,FALSE,NA,NA,NA
nesting,nesting,NA,NA,NA,FALSE,NA,NA,NA
nesting,nest,nest,n,NA,FALSE,NA,NA,NA
nesting,nest,nest,v,NA,FALSE,NA,NA,NA
nesting,nest,nest,part,NA,FALSE,NA,NA,NA
noticed,notice,notice,n,NA,FALSE,NA,NA,NA
noticed,notice,notice,adj,NA,FALSE,NA,NA,NA
noticed,notice,notice,v,NA,FALSE,NA,NA,NA
oils,oil,oil,n,NA,FALSE,NA,NA,NA
oils,oil,oil,v,NA,FALSE,NA,NA,NA
overnight,overnight,overnight,n,NA,FALSE,NA,NA,NA
patterns,pattern,pattern,n,NA,FALSE,NA,NA,NA
patterns,patterns,NA,NA,NA,FALSE,NA,NA,NA
poisonous,poisonous,poisonous,adj,NA,FALSE,NA,NA,NA
practice,practice,practice,part,NA,FALSE,NA,NA,NA
practice,practice,practice,v,NA,FALSE,NA,NA,NA
predator,predator,predator,n,NA,FALSE,NA,NA,NA
predators,predator,predator,n,NA,FALSE,NA,NA,NA
puffins,puffin,puffin,n,NA,FALSE,NA,NA,NA
rescuing,rescue,rescue,n,NA,FALSE,NA,NA,NA
rescuing,rescue,rescue,part,NA,FALSE,NA,NA,NA
rescuing,rescuing,NA,NA,NA,FALSE,NA,NA,NA
rods,rod,rod,n,NA,FALSE,NA,NA,NA
sooner,soon,soon,adj,NA,FALSE,NA,NA,NA
sooner,soon,soon,adv,NA,FALSE,NA,NA,NA
spills,spill,spill,part,NA,TRUE,26,action_words,verbs
spills,spill,spill,v,NA,TRUE,26,action_words,verbs
spills,spill,spill,n,prop,TRUE,26,action_words,verbs
spindle,spindle,spindle,n,NA,FALSE,NA,NA,NA
spindles,spindle,spindle,n,NA,FALSE,NA,NA,NA
teaches,teach,teach,n,NA,FALSE,NA,NA,NA
teaches,teach,teach,v,NA,FALSE,NA,NA,NA
teaches,teach,teach,part,NA,FALSE,NA,NA,NA
textures,texture,texture,n,NA,FALSE,NA,NA,NA
towns,town,town,n,NA,FALSE,NA,NA,NA
types,type,type,n,NA,FALSE,NA,NA,NA
types,type,type,v,NA,FALSE,NA,NA,NA
undoing,undoing,NA,NA,NA,FALSE,NA,NA,NA
undoing,undo,un+do,v,un,FALSE,NA,NA,NA
undoing,undo,un+do,part,un,FALSE,NA,NA,NA
undoing,undo,un+do,n,un,FALSE,NA,NA,NA
veterinarian,veterinarian,veterinarian,n,NA,FALSE,NA,NA,NA
baltimore,baltimore,baltimore,n,prop,FALSE,NA,NA,NA
chaos,chaos,chaos,n,prop,FALSE,NA,NA,NA
connecticut,connecticut,connecticut,n,prop,FALSE,NA,NA,NA
danbury,danbury,danbury,n,prop,FALSE,NA,NA,NA
jamaica,jamaica,jamaica,n,prop,FALSE,NA,NA,NA
lars,lars,lars,n,prop,FALSE,NA,NA,NA
manchego,manchego,manchego,L2,NA,FALSE,NA,NA,NA
manchego,manchego,manchego,n,prop,FALSE,NA,NA,NA
maureen,maureen,maureen,n,prop,FALSE,NA,NA,NA
meghan,meghan,meghan,n,prop,FALSE,NA,NA,NA
appointment,appointment,appointment,n,NA,FALSE,NA,NA,NA
caused,cause,cause,n,NA,FALSE,NA,NA,NA
caused,cause,cause,v,NA,FALSE,NA,NA,NA
caused,cause,cause,part,NA,FALSE,NA,NA,NA
causing,cause,cause,n,NA,FALSE,NA,NA,NA
causing,cause,cause,v,NA,FALSE,NA,NA,NA
causing,cause,cause,part,NA,FALSE,NA,NA,NA
causing,causing,NA,NA,NA,FALSE,NA,NA,NA
crumple,crumple,crumple,part,NA,FALSE,NA,NA,NA
crumple,crumple,crumple,v,NA,FALSE,NA,NA,NA
customer,customer,customer,n,NA,FALSE,NA,NA,NA
dairy,dairy,dairy,n,NA,FALSE,NA,NA,NA
degrees,degree,degree,n,NA,FALSE,NA,NA,NA
disasters,disaster,disaster,n,NA,FALSE,NA,NA,NA
forecast,forecast,forecast,v,NA,FALSE,NA,NA,NA
fromage,fromage,fromage,n,NA,FALSE,NA,NA,NA
holidays,holiday,holiday,n,NA,FALSE,NA,NA,NA
icicles,icicle,icicle,n,NA,FALSE,NA,NA,NA
mantel,mantel,mantel,n,NA,FALSE,NA,NA,NA
outages,outage,out+age,v,out,FALSE,NA,NA,NA
